date,joueur,elo
2007-09-24,Tommy Haas,1885.5951656526797
2007-09-24,Paul Henri Mathieu,1880.6582384736384
2007-09-24,Fernando Verdasco,1826.8260772184212
2007-09-24,Nicolas Kiefer,1825.6719455943994
2007-09-24,Ivo Karlovic,1815.5231976482078
2007-09-24,Dmitry Tursunov,1808.8043205851318
2007-10-01,David Ferrer,1995.1129286407033
2007-10-01,Lleyton Hewitt,1929.1714628217564
2007-10-01,Tomas Berdych,1926.5413950200566
2007-10-01,Andy Murray,1926.1125747854978
2007-10-01,Richard Gasquet,1908.749695930242
2007-10-01,Tommy Robredo,1877.3744833681703
2007-10-01,Guillermo Canas,1865.1747621039128
2007-10-01,Paul Henri Mathieu,1859.3096480899692
2007-10-01,Ivo Karlovic,1845.4832240580242
2007-10-01,Fernando Verdasco,1835.6018110184793
2007-10-07,Novak Djokovic,2142.800173907887
2007-10-07,James Blake,1924.740059373098
2007-10-07,Ivo Karlovic,1900.977306561079
2007-10-07,Tommy Haas,1896.0714057344278
2007-10-07,Juan Monaco,1890.6764140588534
2007-10-07,Fernando Gonzalez,1884.4464970664171
2007-10-07,Marcos Baghdatis,1883.5319271383632
2007-10-07,Carlos Moya,1877.3752277419692
2007-10-07,Ivan Ljubicic,1874.3615298343777
2007-10-07,Guillermo Canas,1850.1482221175681
2007-10-08,Nikolay Davydenko,1906.5466643159473
2007-10-08,Andy Murray,1905.0640911117941
2007-10-08,Paul Henri Mathieu,1874.7967074677613
2007-10-08,Radek Stepanek,1865.6107969792354
2007-10-08,Mikhail Youzhny,1852.7610427861434
2007-10-08,Igor Andreev,1844.5358175470788
2007-10-08,Dmitry Tursunov,1797.9304835556761
2007-10-08,Marat Safin,1793.3827279230227
2007-10-08,Nicolas Mahut,1776.1593329237146
2007-10-08,Jo-Wilfried Tsonga,1765.1708200886728
2007-10-15,Roger Federer,2313.0524827604277
2007-10-15,Rafael Nadal,2165.832644852305
2007-10-15,Novak Djokovic,2131.090922753373
2007-10-15,David Ferrer,1976.1329902869575
2007-10-15,Andy Murray,1926.5353274335503
2007-10-15,David Nalbandian,1919.919854310687
2007-10-15,James Blake,1910.814755932609
2007-10-15,Tomas Berdych,1908.9579328282894
2007-10-15,Juan Monaco,1902.893220670732
2007-10-15,Ivo Karlovic,1896.2260798351722
2007-10-22,Roger Federer,2318.735274931735
2007-10-22,Andy Roddick,2001.829184663783
2007-10-22,Andy Murray,1971.3440235067221
2007-10-22,David Ferrer,1956.3496241371158
2007-10-22,Ivo Karlovic,1930.126127961983
2007-10-22,Tomas Berdych,1914.6307145643616
2007-10-22,David Nalbandian,1904.403429445874
2007-10-22,James Blake,1900.8031231541415
2007-10-22,Marcos Baghdatis,1897.8582665923932
2007-10-22,Nikolay Davydenko,1893.918138505296
2007-10-28,Roger Federer,2303.65103084316
2007-10-28,Rafael Nadal,2161.155168866827
2007-10-28,Novak Djokovic,2102.7271971705727
2007-10-28,David Nalbandian,1983.6968149416984
2007-10-28,Andy Murray,1968.8788812873183
2007-10-28,David Ferrer,1959.7645502639714
2007-10-28,Marcos Baghdatis,1946.2822011639284
2007-10-28,Ivo Karlovic,1938.632606070763
2007-10-28,Tomas Berdych,1914.7013328536907
2007-10-28,Richard Gasquet,1910.8302749789975
2007-11-12,Roger Federer,2300.0286397829022
2007-11-12,Rafael Nadal,2149.900250159768
2007-11-12,Novak Djokovic,2046.1154115626368
2007-11-12,David Ferrer,2011.5127439873008
2007-11-12,Andy Roddick,2001.489224669592
2007-11-12,Richard Gasquet,1914.4398556385293
2007-11-12,Nikolay Davydenko,1892.738144141697
2007-11-12,Fernando Gonzalez,1870.6675995290502
2007-11-30,Andy Roddick,2005.7618903145058
2007-11-30,James Blake,1913.7275488023056
2007-11-30,Mikhail Youzhny,1873.2646390283878
2007-11-30,Igor Andreev,1813.7649856637238
2007-11-30,Dmitry Tursunov,1758.1551652400178
2007-11-30,Bob Bryan,1526.249614285365
2007-12-31,Rafael Nadal,2135.952847940414
2007-12-31,Andy Murray,2012.5804798855147
2007-12-31,Lleyton Hewitt,1927.4780327811434
2007-12-31,Marcos Baghdatis,1918.9653081956526
2007-12-31,Mikhail Youzhny,1914.6479057055021
2007-12-31,Ivo Karlovic,1912.2921206720766
2007-12-31,Nikolay Davydenko,1901.083568836256
2007-12-31,Stan Wawrinka,1874.1911163929572
2007-12-31,Carlos Moya,1863.0404697982312
2007-12-31,Nicolas Kiefer,1857.2579535581276
2008-01-07,David Ferrer,1993.49623640336
2008-01-07,Lleyton Hewitt,1913.986292365519
2008-01-07,Tomas Berdych,1905.2998468919884
2008-01-07,Richard Gasquet,1904.7478830016605
2008-01-07,James Blake,1898.1763659346943
2008-01-07,Juan Monaco,1872.6274413308772
2008-01-07,Carlos Moya,1855.8352232556167
2008-01-07,Stan Wawrinka,1853.1738968966242
2008-01-07,Dmitry Tursunov,1851.2223846227437
2008-01-07,Philipp Kohlschreiber,1844.447645293873
2008-01-14,Roger Federer,2291.1630916718455
2008-01-14,Rafael Nadal,2130.425502479439
2008-01-14,Novak Djokovic,2112.588982517848
2008-01-14,David Ferrer,2000.5405121291521
2008-01-14,Andy Roddick,1995.5336485844107
2008-01-14,Andy Murray,1987.479945284665
2008-01-14,David Nalbandian,1970.2670915304573
2008-01-14,Jo-Wilfried Tsonga,1964.7888915731323
2008-01-14,Mikhail Youzhny,1931.9534412198227
2008-01-14,Lleyton Hewitt,1925.1528665166074
2008-01-28,Fernando Gonzalez,1899.8201079129396
2008-01-28,Juan Monaco,1871.0472325086105
2008-01-28,Fernando Verdasco,1811.7375491535329
2008-01-28,Pablo Cuevas,1811.6297458052936
2008-01-28,Juan Ignacio Chela,1746.5192199140083
2008-01-28,Agustin Calleri,1743.4330171929385
2008-01-28,Jose Acasuso,1723.098368722758
2008-01-28,Guillermo Coria,1695.9226010833397
2008-01-28,Luis Horna,1685.9968343315923
2008-01-28,Gaston Gaudio,1647.8408337161861
2008-02-08,Novak Djokovic,2088.929981260433
2008-02-08,Andy Roddick,1998.57424184515
2008-02-08,Jo-Wilfried Tsonga,1973.111701607562
2008-02-08,David Nalbandian,1970.9922950415723
2008-02-08,Mikhail Youzhny,1933.3794687574912
2008-02-08,Nikolay Davydenko,1926.6484242517884
2008-02-08,Lleyton Hewitt,1926.4417253018055
2008-02-08,James Blake,1925.692843717481
2008-02-08,Tomas Berdych,1923.6271392282324
2008-02-08,Richard Gasquet,1916.231496338089
2008-02-11,Novak Djokovic,2063.7342744606544
2008-02-11,Andy Murray,2028.9037091742043
2008-02-11,Marcos Baghdatis,1943.0316150586596
2008-02-11,Jo-Wilfried Tsonga,1938.5226056597837
2008-02-11,Mikhail Youzhny,1934.2973759231515
2008-02-11,James Blake,1921.3477823534952
2008-02-11,Mario Ancic,1907.6309886756972
2008-02-11,Richard Gasquet,1904.2403498926797
2008-02-11,Ivo Karlovic,1901.2450727974751
2008-02-11,Robin Soderling,1879.5812005479056
2008-02-18,Rafael Nadal,2111.5937557977177
2008-02-18,Andy Roddick,2016.9003315621992
2008-02-18,Andy Murray,2001.047650911051
2008-02-18,David Nalbandian,1989.224134136569
2008-02-18,David Ferrer,1981.917394665352
2008-02-18,Marcos Baghdatis,1923.979900041731
2008-02-18,Tomas Berdych,1919.405057747291
2008-02-18,Mikhail Youzhny,1917.3797219423218
2008-02-18,Nikolay Davydenko,1914.1408559266713
2008-02-18,Ivo Karlovic,1911.2255473341975
2008-02-25,Andy Roddick,2008.7491698885638
2008-02-25,David Nalbandian,1984.1166880166002
2008-02-25,Robin Soderling,1925.630185921037
2008-02-25,Mario Ancic,1911.0007092609321
2008-02-25,Ivo Karlovic,1884.7537905184192
2008-02-25,Nicolas Almagro,1856.3971477193713
2008-02-25,Radek Stepanek,1852.113571848815
2008-02-25,Ivan Ljubicic,1841.6266281754636
2008-02-25,Tommy Haas,1836.2582673157153
2008-02-25,Guillermo Canas,1833.828086979866
2008-03-03,Roger Federer,2275.534952708356
2008-03-03,Rafael Nadal,2101.404634894349
2008-03-03,Novak Djokovic,2061.5433962240973
2008-03-03,Andy Roddick,2048.2510546116064
2008-03-03,Andy Murray,2014.7044189711162
2008-03-03,David Ferrer,1975.159191772228
2008-03-03,Nikolay Davydenko,1921.4574171157494
2008-03-03,Tomas Berdych,1907.3958055297044
2008-03-03,Marcos Baghdatis,1906.851654926374
2008-03-03,Mikhail Youzhny,1902.5822774064095
2008-03-13,Roger Federer,2263.016556678212
2008-03-13,Novak Djokovic,2108.8852556092897
2008-03-13,Rafael Nadal,2104.320132310624
2008-03-13,Andy Roddick,2032.941053988159
2008-03-13,Andy Murray,2005.8808916499393
2008-03-13,David Nalbandian,1984.1516578294654
2008-03-13,David Ferrer,1961.6708334394252
2008-03-13,Jo-Wilfried Tsonga,1953.498107139306
2008-03-13,James Blake,1927.4489469203186
2008-03-13,Robin Soderling,1917.778991469916
2008-03-27,Roger Federer,2252.944904791791
2008-03-27,Rafael Nadal,2110.1771706449317
2008-03-27,Novak Djokovic,2082.2589024784506
2008-03-27,Andy Roddick,2041.8469936491085
2008-03-27,Andy Murray,1986.0468878325553
2008-03-27,Nikolay Davydenko,1967.8438298739893
2008-03-27,David Nalbandian,1966.1568311808912
2008-03-27,David Ferrer,1944.173665744048
2008-03-27,James Blake,1943.667049476654
2008-03-27,Mario Ancic,1933.9448258229677
2008-04-11,Rafael Nadal,2114.1309539998024
2008-04-11,Andy Roddick,2050.531802712696
2008-04-11,David Nalbandian,1982.3982486270563
2008-04-11,Nikolay Davydenko,1976.4809277228687
2008-04-11,James Blake,1961.8862557291293
2008-04-11,David Ferrer,1952.1177924105027
2008-04-11,Mario Ancic,1945.953070969521
2008-04-11,Robin Soderling,1928.5521706555032
2008-04-11,Marcos Baghdatis,1898.7602136527785
2008-04-11,Lleyton Hewitt,1893.7330420530695
2008-04-14,Roger Federer,2258.6656570206696
2008-04-14,Nikolay Davydenko,1983.7571169676562
2008-04-14,David Ferrer,1980.9016995844968
2008-04-14,James Blake,1955.3055523889948
2008-04-14,Tommy Haas,1859.5561241988628
2008-04-14,Nicolas Almagro,1857.1669861844575
2008-04-14,Juan Monaco,1831.2918007294122
2008-04-14,Juan Carlos Ferrero,1821.2306690718651
2008-04-14,Mardy Fish,1816.2717571248418
2008-04-14,Ivo Karlovic,1813.6652687304804
2008-04-20,Roger Federer,2256.1913753925314
2008-04-20,Rafael Nadal,2155.8874568087735
2008-04-20,Novak Djokovic,2096.2697365642425
2008-04-20,Nikolay Davydenko,1992.6347570402659
2008-04-20,David Nalbandian,1989.4770876612245
2008-04-20,Andy Murray,1986.174815783252
2008-04-20,David Ferrer,1984.3590414500707
2008-04-20,Mario Ancic,1941.1013810823201
2008-04-20,Robin Soderling,1921.6705972387479
2008-04-20,Mikhail Youzhny,1880.2005938042564
2008-04-28,Rafael Nadal,2171.014738474434
2008-04-28,David Ferrer,1997.809404924937
2008-04-28,David Nalbandian,1977.9712606594758
2008-04-28,Andy Murray,1968.3990004257914
2008-04-28,Mario Ancic,1943.5657693663993
2008-04-28,James Blake,1936.719080461849
2008-04-28,Fernando Gonzalez,1904.939618839652
2008-04-28,Stan Wawrinka,1872.7400213408441
2008-04-28,Nicolas Almagro,1868.6325376387913
2008-04-28,Guillermo Canas,1848.7551008826417
2008-05-05,Roger Federer,2242.759166062443
2008-05-05,Rafael Nadal,2150.5346503330466
2008-05-05,Novak Djokovic,2128.257702056519
2008-05-05,Andy Roddick,2050.586506534024
2008-05-05,Nikolay Davydenko,1987.3232935781316
2008-05-05,David Ferrer,1982.0116796316847
2008-05-05,David Nalbandian,1963.374331806061
2008-05-05,Andy Murray,1955.4945210673325
2008-05-05,Stan Wawrinka,1946.2919133986468
2008-05-05,Mario Ancic,1939.6559752344597
2008-05-11,Roger Federer,2237.9894323034746
2008-05-11,Rafael Nadal,2186.2387333453253
2008-05-11,Novak Djokovic,2124.438418535309
2008-05-11,Nikolay Davydenko,1979.0546158934612
2008-05-11,David Ferrer,1967.087407516334
2008-05-11,Andy Murray,1963.9095836398578
2008-05-11,Stan Wawrinka,1929.50829075182
2008-05-11,James Blake,1920.6675523616357
2008-05-11,Robin Soderling,1920.0584617595127
2008-05-11,Tomas Berdych,1875.0271447187772
2008-05-18,Nikolay Davydenko,1999.132228918471
2008-05-18,Robin Soderling,1964.6171638098697
2008-05-18,David Ferrer,1963.417964405681
2008-05-18,Mario Ancic,1920.0784998802264
2008-05-18,James Blake,1905.9727308151362
2008-05-18,Tomas Berdych,1889.7226454865363
2008-05-18,Jo-Wilfried Tsonga,1875.402869418585
2008-05-18,Mikhail Youzhny,1854.8598042483632
2008-05-18,Juan Monaco,1851.83833273434
2008-05-18,Ivan Ljubicic,1836.422933539008
2008-05-25,Roger Federer,2238.141624439084
2008-05-25,Rafael Nadal,2219.2524453437654
2008-05-25,Novak Djokovic,2126.376423770837
2008-05-25,Nikolay Davydenko,1992.1139569051973
2008-05-25,David Ferrer,1976.5961283094705
2008-05-25,Robin Soderling,1956.907737526383
2008-05-25,Andy Murray,1953.9534538241755
2008-05-25,David Nalbandian,1944.1741044524954
2008-05-25,Stan Wawrinka,1930.5496021211677
2008-05-25,Nicolas Almagro,1930.4664178619298
2008-06-09,Roger Federer,2244.870923466352
2008-06-09,Rafael Nadal,2238.7750604756748
2008-06-09,Novak Djokovic,2133.162915106077
2008-06-09,Andy Roddick,2059.503423947199
2008-06-09,Nikolay Davydenko,2010.099967428905
2008-06-09,Andy Murray,1958.6106804108028
2008-06-09,David Nalbandian,1954.001039384492
2008-06-09,Robin Soderling,1951.6935600061306
2008-06-09,Mario Ancic,1926.3934597061564
2008-06-09,Fernando Gonzalez,1921.5109713835136
2008-06-15,David Ferrer,1998.2397779451458
2008-06-15,Mario Ancic,1924.4355844226404
2008-06-15,Richard Gasquet,1834.769709959808
2008-06-15,Ivan Ljubicic,1821.0634349326742
2008-06-15,Igor Andreev,1810.6889710559135
2008-06-15,Guillermo Canas,1788.5018623966375
2008-06-15,Juan Martin del Potro,1775.4463741998584
2008-06-15,Fabrice Santoro,1775.227739536854
2008-06-15,Steve Darcis,1740.858901411507
2008-06-15,Marc Gicquel,1717.993163280064
2008-06-16,Ivo Karlovic,1890.5066700441253
2008-06-16,Radek Stepanek,1888.1642873314142
2008-06-16,Fernando Verdasco,1869.4105662813067
2008-06-16,Gael Monfils,1842.4834298997635
2008-06-16,Paul Henri Mathieu,1815.8091132203144
2008-06-16,Julien Benneteau,1807.4220654575574
2008-06-16,Simone Bolelli,1806.487467931372
2008-06-16,Andreas Seppi,1802.590515892571
2008-06-16,Gilles Simon,1790.096151194377
2008-06-16,Dmitry Tursunov,1768.9166067437195
2008-06-23,Rafael Nadal,2262.40184355877
2008-06-23,Roger Federer,2246.6149867183153
2008-06-23,Novak Djokovic,2108.3030748664096
2008-06-23,Andy Roddick,2044.3986424364698
2008-06-23,David Ferrer,1993.5400796255387
2008-06-23,Nikolay Davydenko,1991.072235799541
2008-06-23,Andy Murray,1988.882961918024
2008-06-23,Mario Ancic,1957.2607033016013
2008-06-23,Robin Soderling,1948.7029645624818
2008-06-23,David Nalbandian,1934.4443951306714
2008-07-07,David Ferrer,1990.151756373974
2008-07-07,Robin Soderling,1945.7066614774144
2008-07-07,Stan Wawrinka,1913.842384617661
2008-07-07,Tommy Robredo,1909.483649409184
2008-07-07,Tomas Berdych,1886.1781920033256
2008-07-07,Nicolas Almagro,1884.0636222033227
2008-07-07,Fernando Verdasco,1882.4632181954935
2008-07-07,Juan Martin del Potro,1867.088031420961
2008-07-07,Richard Gasquet,1864.9830476135496
2008-07-07,Philipp Kohlschreiber,1858.2943913296426
2008-07-14,Fernando Verdasco,1908.0237491836792
2008-07-14,Juan Martin del Potro,1903.941732322378
2008-07-14,James Blake,1867.9057787259346
2008-07-14,Gilles Simon,1858.144595489213
2008-07-14,Tommy Haas,1853.3852136148553
2008-07-14,Igor Andreev,1835.4829568811247
2008-07-14,Ivo Karlovic,1819.3973414069198
2008-07-14,Dmitry Tursunov,1802.5207988300074
2008-07-14,Ivan Ljubicic,1793.4845338292048
2008-07-14,Guillermo Canas,1782.2817400320637
2008-07-18,Jarkko Nieminen,1741.7351562183055
2008-07-18,Kevin Anderson,1709.789429892034
2008-07-18,Sergiy Stakhovsky,1701.1604265157844
2008-07-18,Marko Tkalec,1643.1679342563543
2008-07-18,Frederico Gil,1629.204188444289
2008-07-18,Grega Zemlja,1625.209087271165
2008-07-18,Michal Przysiezny,1613.380308173139
2008-07-18,Benjamin Balleret,1603.1961089340505
2008-07-18,Andrei Karatchenia,1592.9369539720224
2008-07-18,Max Mirnyi,1586.4885842179754
2008-07-21,Rafael Nadal,2274.4206395485166
2008-07-21,Roger Federer,2230.31371663854
2008-07-21,Novak Djokovic,2100.323246477975
2008-07-21,Andy Roddick,2031.0691774594325
2008-07-21,Andy Murray,2021.3977228105484
2008-07-21,Nikolay Davydenko,1983.706233955579
2008-07-21,David Ferrer,1980.104991046472
2008-07-21,Robin Soderling,1956.9082863357778
2008-07-21,Mario Ancic,1935.5499959893843
2008-07-21,Stan Wawrinka,1922.428575026399
2008-07-28,Rafael Nadal,2261.5229128669093
2008-07-28,Roger Federer,2215.1214897613895
2008-07-28,Novak Djokovic,2116.846211988463
2008-07-28,Andy Murray,2067.951198832966
2008-07-28,Nikolay Davydenko,1967.8394073889153
2008-07-28,David Ferrer,1960.6956886866578
2008-07-28,Robin Soderling,1956.8929319813863
2008-07-28,Tommy Robredo,1895.9751423146909
2008-07-28,Fernando Gonzalez,1893.6774773342959
2008-07-28,Fernando Verdasco,1887.8734971325453
2008-08-04,Andy Roddick,2024.7485850842504
2008-08-04,Juan Martin del Potro,1949.908620887867
2008-08-04,Fernando Verdasco,1868.240498332032
2008-08-04,Tommy Haas,1852.9505792110658
2008-08-04,Marat Safin,1792.907053020525
2008-08-04,Carlos Moya,1788.0168898755935
2008-08-04,Mardy Fish,1761.7756628770921
2008-08-04,Feliciano Lopez,1738.0072639521513
2008-08-04,Marc Gicquel,1734.4803728992845
2008-08-04,Xavier Malisse,1732.818438340771
2008-08-10,Andy Roddick,2013.5733191380145
2008-08-10,Juan Martin del Potro,1984.8673689322
2008-08-10,Tommy Haas,1858.8825875145317
2008-08-10,Marat Safin,1779.1938228894815
2008-08-10,Viktor Troicki,1766.603511773443
2008-08-10,Mardy Fish,1742.9805854298597
2008-08-10,Eduardo Schwank,1724.320120383984
2008-08-10,Sebastien Grosjean,1717.8759621292634
2008-08-10,Feliciano Lopez,1717.5249334017074
2008-08-10,Marc Gicquel,1707.8786726748126
2008-08-11,Rafael Nadal,2278.3606189268326
2008-08-11,Roger Federer,2204.1825711898687
2008-08-11,Novak Djokovic,2129.220357947703
2008-08-11,Andy Murray,2039.1869157561268
2008-08-11,Nikolay Davydenko,1958.9303108768077
2008-08-11,David Ferrer,1943.0939847459913
2008-08-11,Robin Soderling,1940.7796375681014
2008-08-11,David Nalbandian,1925.2849707164214
2008-08-11,Fernando Gonzalez,1924.641423291969
2008-08-11,Lleyton Hewitt,1922.6474305203099
2008-08-17,Marin Cilic,1894.634068106324
2008-08-17,Igor Andreev,1879.6156047673535
2008-08-17,Fernando Verdasco,1866.6466193350702
2008-08-17,Ivo Karlovic,1848.1713680178357
2008-08-17,Juan Monaco,1810.5723085227978
2008-08-17,Andreas Seppi,1800.442900758076
2008-08-17,Mardy Fish,1779.005032157617
2008-08-17,Robby Ginepri,1767.6512883968303
2008-08-17,Albert Montanes,1759.8531959446943
2008-08-17,Jurgen Melzer,1752.768392343463
2008-08-25,Rafael Nadal,2265.9361777852178
2008-08-25,Roger Federer,2223.8994030721365
2008-08-25,Novak Djokovic,2142.121141895091
2008-08-25,Andy Murray,2086.4480704286243
2008-08-25,Andy Roddick,2027.7065573059504
2008-08-25,Juan Martin del Potro,1998.82193097158
2008-08-25,Nikolay Davydenko,1954.0082868592299
2008-08-25,David Ferrer,1928.2288428330703
2008-08-25,Fernando Gonzalez,1927.5297593952546
2008-08-25,Robin Soderling,1918.8335797370567
2008-09-08,Gilles Simon,1938.8306061461367
2008-09-08,Richard Gasquet,1868.752627801058
2008-09-08,Nicolas Almagro,1833.9068153391481
2008-09-08,Carlos Moya,1809.097580942283
2008-09-08,Paul Henri Mathieu,1786.763614335491
2008-09-08,Ernests Gulbis,1786.5971545941784
2008-09-08,Albert Montanes,1748.556134918263
2008-09-08,Jose Acasuso,1744.9290208989057
2008-09-08,Victor Hanescu,1728.0524454108183
2008-09-08,Guillermo Garcia Lopez,1705.1540054165089
2008-09-19,Rafael Nadal,2271.6427621253024
2008-09-19,Roger Federer,2224.300349183071
2008-09-19,Novak Djokovic,2143.4645275545035
2008-09-19,Andy Murray,2091.4872295834834
2008-09-19,Juan Martin del Potro,2026.83118762214
2008-09-19,Andy Roddick,2011.5994714838632
2008-09-19,Nikolay Davydenko,1954.7714656764745
2008-09-19,David Ferrer,1942.636060618588
2008-09-19,Mario Ancic,1937.262953316994
2008-09-19,Fernando Gonzalez,1931.3924172671336
2008-09-22,Novak Djokovic,2134.1340366860295
2008-09-22,Andy Roddick,2022.6668707800347
2008-09-22,Jo-Wilfried Tsonga,1958.3603314730906
2008-09-22,David Ferrer,1923.7315578248363
2008-09-22,Robin Soderling,1920.5007053885488
2008-09-22,Fernando Gonzalez,1914.6495314758379
2008-09-22,Tommy Robredo,1893.5874283418195
2008-09-22,Tomas Berdych,1877.107941647542
2008-09-22,Gael Monfils,1868.5564938228204
2008-09-22,Fernando Verdasco,1853.6187195542252
2008-09-29,Juan Martin del Potro,2035.8789743455784
2008-09-29,Andy Roddick,2020.3104355977696
2008-09-29,Tomas Berdych,1942.392873427998
2008-09-29,Jo-Wilfried Tsonga,1931.0226910664646
2008-09-29,David Ferrer,1923.6324679975153
2008-09-29,Mario Ancic,1920.8736092424174
2008-09-29,Gilles Simon,1912.929153826637
2008-09-29,Fernando Gonzalez,1909.525424382699
2008-09-29,Dmitry Tursunov,1891.9093804985744
2008-09-29,Tommy Robredo,1885.668727882063
